example_id,language,asr_model,source_file,row_index,reference_clean
ru_fastconformer_kk_ru_0096,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,96,а здесь можно заказать доставку на дом или вы только в зале обслуживаете
ru_fastconformer_kk_ru_0097,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,97,наша компания вошла в топ десять работодателей региона по итогам рейтинга это многое говорит о корпоративной культуре
ru_fastconformer_kk_ru_0098,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,98,когда начнётся церемония награждения победителей хакатона хочу поддержать нашу команду
ru_fastconformer_kk_ru_0099,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,99,еженедельные планёрки помогают держать всех в курсе дела это хорошая практика предлагаю продолжать в таком формате
ru_fastconformer_kk_ru_0100,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,100,я хотел бы перевести свою зарплату в ваш банк что для этого нужно оформить
ru_fastconformer_kk_ru_0101,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,101,зафиксируйте пожалуйста все принятые решения в протоколе совещания и разошлите участникам до конца дня
ru_fastconformer_kk_ru_0102,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,102,мне нужна справка о доходах для получения визы как быстро вы можете её подготовить
ru_fastconformer_kk_ru_0103,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,103,может ли кто то из команды поехать на встречу с партнёрами в алматы нужен человек который хорошо знает наш продукт
ru_fastconformer_kk_ru_0104,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,104,сэндвич был совершенно сухой ни соуса ни овощей нормальных за такие деньги это позор
ru_fastconformer_kk_ru_0105,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,105,два месяца без обновлений сервера это риск для безопасности данных айти отдел должен взять это на контроль
ru_fastconformer_kk_ru_0106,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,106,кола тут всегда холодная мне это нравится в других местах часто дают тёплую
ru_fastconformer_kk_ru_0107,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,107,отличная работа команды в этом квартале все показатели превысили план я горжусь тем чего мы добились
ru_fastconformer_kk_ru_0108,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,108,по выходным тут не протолкнёшься столько народу но еда того стоит я считаю
ru_fastconformer_kk_ru_0109,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,109,вау наш стажёр предложил решение до которого не додумались сеньоры свежий взгляд это ценно
ru_fastconformer_kk_ru_0110,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,110,мне бы хотелось записаться на послеобеденный воркшоп по обработке данных на питоне ещё есть свободные места
ru_fastconformer_kk_ru_0111,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,111,помогите оформить доверенность на управление счётом для моего супруга какие документы для этого нужны
ru_fastconformer_kk_ru_0112,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,112,столовая на площадке закрывается слишком рано а хакатон идёт до полуночи продлите часы работы хотя бы до десяти
ru_fastconformer_kk_ru_0113,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,113,ваша программа лояльности реально работает я накопил достаточно бонусов на перелёт это стоящая вещь
ru_fastconformer_kk_ru_0114,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,114,переводчик в наушниках постоянно отстаёт от спикера на полминуты а тот показывает код на экране синхронный перевод должен быть точнее
ru_fastconformer_kk_ru_0115,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,115,потрясающе какой свежий хлеб у этого сэндвича чувствуется что сегодня испечён
ru_fastconformer_kk_ru_0116,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,116,банкомат выдал мне купюру с повреждением и в магазине её не принимают требую замену
ru_fastconformer_kk_ru_0117,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,117,переведите пожалуйста всю сумму с накопительного счёта на основной мне нужны деньги на покупку
ru_fastconformer_kk_ru_0118,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,118,запишите меня пожалуйста на экскурсию по дата центру после конференции это уникальная возможность увидеть инфраструктуру
ru_fastconformer_kk_ru_0119,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,119,отдел продаж перевыполнил план на пятнадцать процентов по итогам месяца бонусы команда точно заслужила
ru_fastconformer_kk_ru_0120,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,120,когда планируется запуск обновлённого корпоративного портала старый интерфейс уже морально устарел
ru_fastconformer_kk_ru_0121,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,121,этот соус совершенно невкусный я просил барбекю можно заменить пожалуйста
ru_fastconformer_kk_ru_0122,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,122,обновите пожалуйста статус каждой задачи в системе управления проектами половина карточек не актуализирована
ru_fastconformer_kk_ru_0123,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,123,будьте добры выдайте мне новую карту взамен утерянной старую я уже заблокировал через приложение
ru_fastconformer_kk_ru_0124,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,124,могу ли я увеличить лимит по кредитной карте через приложение или нужно приходить лично
ru_fastconformer_kk_ru_0125,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,125,заверните мне два чизбургера и картошку фри с собой и положите побольше салфеток в пакет
ru_fastconformer_kk_ru_0126,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,126,столы грязные крошки повсюду и ни одного сотрудника в зале кто будет убирать
ru_fastconformer_kk_ru_0127,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,127,принесите пожалуйста дополнительные салфетки и соус для наггетсов у нас за столиком ничего нет
ru_fastconformer_kk_ru_0128,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,128,будьте добры закройте мою кредитную карту и выдайте справку об отсутствии задолженности мне она нужна для другого банка
ru_fastconformer_kk_ru_0129,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,129,где можно получить сертификат участника конференции на стойке регистрации мне ничего не сказали
ru_fastconformer_kk_ru_0130,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,130,снова списали абонентскую плату хотя я отказался от этой услуги в прошлом месяце верните деньги
